"","Date","EW","InvInef","MVP","maxSR"
"1",2020-01-01,0.0172420262703141,0.0281351767433045,0.00571972880699589,0.017690816834391
"2",2020-01-02,-0.0234132406510609,-0.00799160839273572,-0.022903877619888,-0.041241970248534
"3",2020-01-03,0.0320384210157065,0.00241217682303851,0.0365590642137739,0.0408338652012636
"4",2020-01-04,0.0200120929930279,0.0134319396170148,0.0105137960152182,0.0164853046490872
"5",2020-01-05,0.0153579854918395,0.0166151816398685,0.0095088913250827,-0.0106456185519107
"6",2020-01-06,0.0578319696721645,0.0606489261289254,0.046388777660751,0.0673514243700932
"7",2020-01-07,0.00428033956990692,0.017100035605675,0.0444330475808119,0.0692033292193697
"8",2020-01-08,-0.0190322157858874,-0.0245449794420814,-0.018816072861951,0.0222515656928175
"9",2020-01-09,-0.0114640942241782,-0.0146693478692962,-0.024933223845288,0.00270207566138292
"10",2020-01-10,0.0311265365588007,0.0324153978515258,0.0363443072699716,0.0172208939031069
"11",2020-01-11,0.00316980945035006,0.0010793596766101,-0.0154105277941858,0.0213828999412597
"12",2020-01-12,0.0214687328619507,0.0269975010815207,0.0213670555028604,-0.00718340984644439
"13",2020-01-13,-0.012139357569794,-0.0181749135216819,-0.00876723440579397,-0.0235211652467349
"14",2020-01-14,0.116323837145004,0.121784718294923,0.0780335609845766,0.0874846215939917
"15",2020-01-15,0.0207110559369315,-0.00198714954587231,-0.0137175421656968,0.0135304868197399
"16",2020-01-16,-0.000463181768190934,0.0116644479614334,-0.00329236547332945,0.0211964594342011
"17",2020-01-17,0.0737324964828516,0.080392589223939,0.031010364005573,0.0869915044680576
"18",2020-01-18,-0.0356291254304997,-0.0364208113303831,0.00017000967487002,0.0123376230480932
"19",2020-01-19,-0.0248614389460792,-0.0218677906935547,-0.025032287162141,-0.0509071817943437
"20",2020-01-20,0.0100356249261075,0.0171535945943833,-0.00414143669311429,0.0248126577404164
"21",2020-01-21,0.0122218104000378,0.0155831433761642,0.0108383443082731,-0.00226193736541713
"22",2020-01-22,-0.00253704758127093,-0.00226080542811213,-0.00838379877214235,-0.00931783214679427
"23",2020-01-23,-0.0611265999337393,-0.080420196395546,-0.0424081000257387,-0.0695374061547798
"24",2020-01-24,0.00138911424746313,0.00291771105853522,0.00318867887836438,0.0137062213968984
"25",2020-01-25,-0.0118712324431872,-0.0115515983977504,-0.00749600327627453,-0.0141269140601717
"26",2020-01-26,0.0507789365868418,0.0568827798958573,0.0302358936050002,0.0408801613646528
"27",2020-01-27,0.0418304592798624,0.0529196100207874,0.0367872716494888,0.0152431814157588
"28",2020-01-28,0.0199080230101827,-0.00729238913372565,0.0303743918850417,0.0198121743695741
"29",2020-01-29,0.0208516625026489,0.0256476654283131,-0.00358188842477392,0.0378250841707248
"30",2020-01-30,0.032422767484003,0.0280810339754645,0.0168818632221688,0.0413425760176287
"31",2020-01-31,-0.0271110246813197,-0.0261733660163569,-0.0160128788352637,-0.0297154011313034
"32",2020-02-01,0.0196707729337484,0.0319309416804168,0.00996858806987211,0.00602755793511989
"33",2020-02-02,0.0101118132281912,0.00914157719586561,-0.0010535091018794,-0.000977940133354838
"34",2020-02-03,-0.00113204328770167,-0.0106926104409368,-0.0108653128307753,-0.017897016411209
"35",2020-02-04,0.00173485458528355,0.0064392083619802,-0.00432115670172828,-0.0116092191415558
"36",2020-02-05,0.0596309048050854,0.0585106357316951,0.0438378973774947,0.0420157596097182
"37",2020-02-06,0.0224531589681951,0.0259385751576606,0.0183268431838155,0.0202030668860205
"38",2020-02-07,0.00890455780541255,-0.00661707346413298,0.00485505453794333,0.12691022624937
"39",2020-02-08,0.0168432283638966,0.0148647759562595,0.0171402920543677,0.0227754920215348
"40",2020-02-09,0.0355719553832186,0.0322439662161975,0.0260233852580458,0.0345249660453235
"41",2020-02-10,-0.00772851734687485,-0.00824706606327619,-0.0261403045178763,-0.0106105295436832
"42",2020-02-11,0.0451290996548803,0.0566538953251863,0.0370251326953006,0.129957671314293
"43",2020-02-12,0.0373294355354561,0.0429493995370596,0.0151306491041097,0.0155917295473214
"44",2020-02-13,-0.0114603647534471,-0.011809843293747,-0.0125664116784806,-0.0403778287493461
"45",2020-02-14,0.0393070437386307,0.0395672617095548,0.0159056603750705,0.114741832643031
"46",2020-02-15,-0.0833005182360723,-0.0846809721959056,-0.0468168403711978,-0.0343320908496849
"47",2020-02-16,-0.0283748761434121,-0.0264878328624898,-0.00291718779962513,0.0348644400053493
"48",2020-02-17,-0.0206576980614025,-0.0249778580316679,-0.0251976065248027,-0.0388951533355835
"49",2020-02-18,0.0455416686817074,0.0426202945922904,0.0430891055054075,0.0496976217993408
"50",2020-02-19,-0.07570285637345,-0.0739807583493973,-0.0532920463647025,-0.0372338444270243
"51",2020-02-20,-0.00896488090321956,-0.00644096191339472,-0.000505910742293336,-0.0266440741192968
"52",2020-02-21,0.0126603858307517,0.00698529939360837,0.00345126391912687,0.00374350945809199
"53",2020-02-22,-0.014117213891833,-0.0135148202050386,-0.00469850508364444,-0.0405253195250652
"54",2020-02-23,0.0463308903364257,0.0474513361907289,0.026769862006097,0.0342403116952377
"55",2020-02-24,-0.0510374170715564,-0.048866920929279,-0.0286008666403617,-0.0746913796850289
"56",2020-02-25,-0.0568633064964931,-0.0543407052924497,-0.0355861487972721,-0.103934536943114
"57",2020-02-26,-0.0890580333897982,-0.0822082777386492,-0.052740383168058,0.00991974270593765
"58",2020-02-27,0.0121567617348421,0.00250760555024421,-0.00640202104898246,0.0825350221560126
