"","Date","second_MVP_top4","second_MVP_bottom4","second_maxSR_top4","second_maxSR_bottom4","second_EW_top4","second_EW_bottom4","second_InvInef_top4","second_InvInef_bottom4","second_MVP_top8","second_MVP_bottom8","second_maxSR_top8","second_maxSR_bottom8","second_EW_top8","second_EW_bottom8","second_InvInef_top8","second_InvInef_bottom8"
"203",2021-07-22,1.38123071146308,0.822308810323499,2.56273193135361,-0.11293090910332,1.49107747536283,0.659802548201724,1.63363041880763,0.939465660146056,0.324010051744627,1.54084544091153,0.594895469061533,-0.197161883174804,0.602898979975529,0.742706728456525,0.19698490183317,0.82717434842737
"204",2021-07-23,1.52161825306025,0.867488203967708,2.62211218515032,-0.0788037473198895,1.63677535823925,0.701540125740961,1.81784049808497,0.984330157850656,0.392013260203399,1.58147724231929,0.626378695647756,-0.169292039994723,0.684170248738879,0.773317287061795,0.24388016358828,0.857742935051913
"205",2021-07-24,1.66427231729832,0.897102427876741,2.68149240905301,-0.0584452255824643,1.76192777763682,0.728779623896745,1.96929295864833,1.01143661817671,0.470228580578332,1.62257445545181,0.654542649924331,-0.153045885135164,0.756872182988508,0.799516752451256,0.290227072953682,0.885463364488001
"206",2021-07-25,1.63214930158268,0.918590346793157,2.68149240761445,-0.0317778808465692,1.73761653831971,0.734788118918992,1.93716429968685,1.01725944165084,0.466792268741917,1.60997544137126,0.661571757460151,-0.135887928799967,0.750018296899,0.786393505163764,0.292365064719589,0.870086816147737
"207",2021-07-26,1.63241088432521,0.993239621765706,2.77020735372585,0.0187344060953645,1.74168451658823,0.789051810888062,1.92752319943728,1.08166866679652,0.464153548989944,1.66029587337754,0.70246445408743,-0.0856047189683606,0.757204531779144,0.817519110719138,0.303696065421571,0.90707695793344
"208",2021-07-27,1.6721013324505,1.03819467500395,2.82958192381932,0.0716421169123798,1.7801618246806,0.82150283890908,1.96729234034678,1.11463588393291,0.490024407568572,1.68924588929854,0.735142726527786,-0.0326199732261183,0.785102620341682,0.843094774661391,0.327626938745364,0.935629395616868
"209",2021-07-28,1.66441385768724,1.04571087272389,2.82958192261862,0.0867224568753893,1.77299862278567,0.858730847491045,1.95485083782699,1.15853778215643,0.506110224411592,1.68592755945326,0.751979000302661,-0.0302379450688595,0.794067174360329,0.858899959346002,0.34449687279884,0.945911518728024
"210",2021-07-29,1.68381519891644,1.04090023940093,2.82958192558412,0.0869041078851385,1.79521543682483,0.864702920860394,1.98230450636908,1.16572217090089,0.523759534379927,1.70298133829163,0.76066223758568,-0.025530659575258,0.814474693287363,0.879150907050759,0.363338054954786,0.967449660448492
"211",2021-07-30,1.76201924560059,1.10633808860004,2.91830207678388,0.145047602423328,1.86921877668688,0.910847373362436,2.06290842048772,1.21300326337819,0.564679784283969,1.80390716231789,0.799301703077234,0.0516351600613261,0.862056351130393,0.949412170842947,0.396946531127518,1.05257461511812
"212",2021-07-31,1.7774478277385,1.09314753940674,2.94809919303978,0.129960298362506,1.8840619179091,0.906310401848704,2.07567438326116,1.20666316861547,0.570230296091057,1.80973673914633,0.805337172671206,0.0486973124338765,0.869783075037323,0.962434113134618,0.401474531430798,1.06705865709689
