"","BTC","ETH","BNB","XRP","ADA","DOGE","TRX","LTC","BTCH","LINK","XLM","ETC","XRM","FIL","MANA","EOS","KCS","ZEC","WAVES"
"2021_maxSR_index_DEoptim",0.436,0.016,0.082,0.008,0.002,0.144,0.032,0.024,0.006,0.038,0.004,0.002,0.056,0.022,0.002,0.002,0.108,0.008,0.008
