"","BTC","ETH","BNB","XRP","ADA","DOGE","TRX","LTC","BTCH","LINK","XLM","ETC","XRM","FIL","MANA","EOS","KCS","ZEC","WAVES"
"2020_maxSR_index_DEoptim",0.864,0.01,0,0,0,0.002,0,0,0,0.036,0,0.012,0,0.076,0,0,0,0,0
