"","second_MVP_top8","second_MVP_bottom8","second_maxSR_top8","second_maxSR_bottom8","second_EW_top8","second_EW_bottom8","second_InvInef_top8","second_InvInef_bottom8"
"Total Return",0.414263614056092,2.16607530711983,0.479684130505098,-0.0764745868468276,0.968987879645044,1.02076974730349,0.305696169931323,1.1471956271626
