"","first_MVP_top4","first_MVP_bottom4","first_maxSR_top4","first_maxSR_bottom4","first_EW_top4","first_EW_bottom4","first_InvInef_top4","first_InvInef_bottom4"
"Total Return",0.737072524444163,1.79415590321914,-0.444916487689346,0.542616909414054,0.342123046621679,0.515502165248794,0.359642974312492,0.464047502969817
